leaid,per_pupil_exp
5102190,11073.167900159628
5102220,13940.53733702094
5102250,15241.031678020434
5102280,13631.958074080261
5102310,10837.04119149997
5102340,11840.076037645633
5102360,14258.060079225352
5102370,11436.924418287832
5102390,13045.096363808982
5102400,11392.542224171968
5102430,12321.459268455736
5102460,9735.038319125119
5102490,11270.956268692911
5102520,11198.98904628562
5102580,13106.488843293153
5102610,10182.875865066364
5102640,11566.564131432746
5102670,11486.88176504326
5102710,13030.930809625483
5102730,11703.42740516574
5102760,10476.99786578136
5102790,10101.253700156713
5102820,11360.101583392654
5102850,11696.687254351487
5102880,10187.409631854076
5102910,11745.531185898159
5102940,10139.978997737386
5102980,10115.38113753504
5103000,11487.821443315444
5103030,10885.176925022417
5103060,11194.0708915145
5103090,10377.604859795525
5103130,12583.894319935864
5103150,10834.054353854686
5103180,11074.204061168213
5103210,13511.34979515004
5103240,15599.798016465847
5103270,12162.476760164902
5103300,13110.914507133739
5103330,12134.717731716495
5103370,12274.213524894723
5103390,11974.442805982726
5103420,9799.738344433872
5103460,11486.9876047935
5103480,9534.15559772296
5103510,11160.431537962362
5103520,11251.327889182676
5103600,11599.957764324934
5103640,10892.403283024412
5103660,10654.777466767575
5103690,14341.3821472645
5103710,11194.682568398786
5103750,20357.866471378005
5103780,17102.606863863777
5103810,9345.749941134918
5103840,12078.025190320073
5103870,10451.114067176588
5103900,10381.032425984167
5103930,11159.638460339722
5103950,12143.568782730872
5103980,11992.64920366373
5104020,12659.101282475815
5104050,14603.459443897991
5104080,11124.35324177579
5104110,10304.52722594404
5104150,10882.112662676926
5300001,13250.68903535051
5300002,18178.804855275444
5300003,10373.395334048726
5300005,708176.8060836502
5300008,710750
5300030,11980.932518992999
5300060,12166.204534333714
5300090,23243
5300150,13425.035182044528
5300240,10131.343499836998
5300280,11163.749204328453
5300300,12525.233107091948
5300328,26629.62962962963
5300330,13259.140884684224
5300332,NA
5300333,NA
5300334,NA
5300335,NA
5300336,NA
5300337,NA
5300338,NA
5300339,NA
5300342,32950.98039215686
5300343,21138.121546961327
5300380,10167.845345345346
5300390,17388.81301803742
5300420,13337.508636237202
5300450,43010.75268817204
5300480,12130.353281244907
5300510,42435.28183716075
5300570,12985.809493584802
5300630,16781.73719376392
5300660,12038.310217382665
5300690,12368.933054393305
5300720,11024.914509037617
5300750,24344.743276283618
5300780,11618.05573796328
5300810,13834.228010393814
5300840,18498.059508408798
5300870,12036.666666666666
5300950,15531.476149715976
5300960,11077.387991065563
5300990,10064.874254210406
5301050,18253.658536585364
5301080,13437.166988119458
5301110,12161.156197545313
5301140,11358.123991050441
5301170,12469.001071237279
5301200,12281.27193598203
5301230,13702.3201585636
5301260,11047.176308539945
5301290,11580.521262002743
5301320,10635.824523923533
5301350,11799.47689625109
5301380,42334.745762711864
5301410,15339.6220427463
5301440,11236.548869786691
5301470,17758.536585365855
5301500,24398.20359281437
5301560,19771.764705882353
5301590,11973.900939566176
5301630,10150.46992481203
5301660,12871.586089906701
5301680,14116.696997270246
5301710,14962.264150943396
5301800,11446.023856858847
5301830,12395.491803278688
5301860,22801.356589147286
5301890,14051.909892262487
5301920,13842.914683266203
5301950,15170.418006430868
5301980,13920.761398849048
5302010,14689.791024323398
5302040,13496.18320610687
5302070,11667.277288837562
5302130,12819.335471105956
5302160,33233.87096774193
5302280,10904.914166496586
5302310,11528.356971340716
5302340,31838.610827374872
5302370,14309.591889784248
5302400,13178.256263751013
5302460,11741.019533111004
5302490,10995.423631856607
5302520,26235.73735199139
5302550,15018.938307030128
5302610,10253.047762191049
5302640,18070.615034168564
5302670,12767.700117382978
5302700,10976.279005715072
5302730,24000
5302820,12339.58805996708
5302850,11353.3056166952
5302880,10455.313509483973
5302910,12251.316621023805
5302940,11689.020002878113
5302970,14846.23737647953
5303000,24848.16247582205
5303030,29740.849194729137
5303090,11569.294023265142
5303130,17886.16612052999
5303150,10333.204355757007
5303180,12268.584973990914
5303210,11875.911730545877
5303240,19550.411522633745
5303270,13930.379746835442
5303300,11519.217801753202
5303330,12397.32965009208
5303360,23928.116469517743
5303440,20528.519417475727
5303510,11317.505672745609
5303540,13639.638431414623
5303570,12472.545585659833
5303600,16339.551059121088
5303660,11544.759077414936
5303720,23090.909090909092
5303750,14575.11262345778
5303780,36262.867647058825
5303810,9273.2223903177
5303870,35132.91139240506
5303930,12016.647626226342
5303960,11315.94787634262
5303990,10479.483037156704
5304020,11397.336367286842
5304050,10602.848764139088
5304080,25059.685863874347
5304110,24964.18246064889
5304150,33151.664611590626
5304170,9653.522347406215
5304200,11334.94619773236
5304230,14003.751333659866
5304260,13677.578752316245
5304290,26548.61111111111
5304380,17034.00755723494
5304410,21904.545454545456
5304470,10824.570573971629
5304500,9219.512195121952
5304530,23613.62656317378
5304560,12733.720965630613
5304590,14385.007278020379
5304620,11962.589734083786
5304650,11401.932367149759
5304710,25098.63945578231
5304740,13356.931233432091
5304800,13277.54028280171
5304830,13520.745293891663
5304860,12364.765625
5304890,14891.918208373905
5304920,10990.35818365955
5304950,11401.818828430625
5304980,14611.21103117506
5305010,11649.929563292413
5305020,13931.35593220339
5305040,22213.399503722085
5305130,11108.732668450499
5305160,12588.503996954702
5305190,14606.392980256973
5305220,11392.01633910991
5305250,12374.774123599565
5305280,13746.594284543686
5305310,12214.867310012063
5305340,12385.454545454546
5305370,11903.240679752338
5305400,12619.709664548998
5305430,12097.876792664072
5305460,12304.086452443998
5305490,9898.10606060606
5305520,12238.79991891344
5305550,27571.657325860688
5305610,11467.135515282662
5305640,11672.570361306112
5305670,14112.57354279129
5305700,12243.639628853636
5305730,12510.37125748503
5305760,10946.481571632721
5305790,14199.700381332848
5305820,29693.693693693695
5305850,12401.94050229633
5305880,13046.177138531415
5305910,13334.25131416203
5305940,11356.408785017476
5305970,24900.271985494106
5306000,15472.233009708738
5306060,13786.020408163266
5306090,15965.814598090545
5306120,17253.39366515837
5306150,10998.54426348831
5306180,12564.645308924486
5306220,9016.403495324237
5306240,10604.41717791411
5306270,30765.66757493188
5306300,13977.247655819085
5306330,10633.676092544987
5306360,15044.982698961938
5306390,17214.82683982684
5306420,11735.628450795713
5306450,10468.811962987442
5306480,12457.157876292273
5306510,30758.13953488372
5306540,15422.373235755358
5306570,11679.959690798933
5306600,15399.932953402615
5306630,14172.839506172839
5306660,14159.067177166724
5306690,10244.56545462482
5306750,15780.767654691981
5306780,17419.188861985473
5306820,10867.11810293777
5306840,14283.042106073435
5306870,16013.643926788685
5306900,11010.149966635057
5306930,13051.11467399603
5306960,11435.41571440565
5306990,14403.268945022288
5307020,8730.103698150924
5307050,19293.340671436432
5307080,14165.58922315721
5307110,10674.127506099501
5307140,11404.463642908568
5307210,12111.776124231641
5307230,14030.062307356502
5307260,12621.078701155751
5307320,11495.239974350121
5307350,15101.89553496209
5307380,15327.236353243785
5307440,11292.25580490336
5307470,10752.026074700494
5307530,18277.580071174376
5307560,17649.357072205737
5307620,11452.473596442467
5307650,12182.065861170338
5307680,11323.333333333334
5307710,15209.866751582782
5307740,11457.935779816513
5307770,11766.504259623329
5307800,16010.396611474778
5307830,9818.589876389751
5307860,23683.229813664595
5307900,11661.423589167427
5307920,14754.302767227347
5307950,13470.344827586207
5307980,46327.935222672066
5308020,14708.191143257953
5308040,13529.780660631119
5308070,13341.07027724049
5308100,14624.512929507617
5308130,13266.180984181592
5308160,10147.246365039397
5308190,11585.450346420323
5308220,10872.180451127819
5308250,13308.96166026548
5308280,28319.790301441677
5308310,19597.051597051595
5308340,11047.589216730355
5308370,45058.13953488372
5308400,22118.143459915613
5308430,19400
5308460,9977.823818293431
5308490,19377.41046831956
5308520,11645.993160181162
5308550,10602.699586895955
5308580,11337.719298245614
5308610,13552.013460970009
5308670,11934.212149244526
5308700,14631.310303834563
5308730,23174.25431711146
5308760,13135.18697286861
5308790,16158.627548483342
5308820,11171.519744714798
5308850,20912.704045422284
5308910,10469.743463851724
5308940,10658.985351911397
5308970,11010.646989735995
5309000,20858.418937025457
5309030,12982.168218399875
5309060,14210.187932739862
5309100,13444.592039256748
5309150,13996.150144369587
5309180,11817.204683141756
5309240,12253.92188683328
5309270,10633.260083401105
5309300,15472.922115200612
5309330,12316.447368421053
5309360,10788.890384529097
5309390,13613.570274636511
5309450,11458.038160390357
5309480,12785.030486906831
5309510,11652.3061327927
5309540,12434.030119127894
5309570,38765.432098765436
5309600,15222.380612972202
5309630,19522.41594022416
5309660,11967.198218490836
5309690,10925.049618719315
5309720,10972.325673534073
5309750,20864.729697547034
5309780,11632.637297561729
5309810,10576.851994455568
5309840,15081.212574850299
5309870,16361.818181818182
5309900,19262.897526501765
5309930,11363.700366094057
5309990,16671.270718232045
5310020,25224.73404255319
5310050,14871.722805322559
5310110,13228.433251443787
5310140,10125.212947189097
5310170,10004.019352437663
5400030,11009.298498251388
5400060,11643.800064608326
5400090,12873.35989017172
5400120,12156.139370225452
5400150,13199.602780536246
5400180,12358.549441611662
5400210,11825.096809883828
5400240,11427.824267782427
5400270,16083.762444215585
5400300,11884.71360275559
5400330,14165.795618814635
5400360,10414.125904803685
5400390,13086.528226664861
5400420,10686.202122750346
5400450,12805.26839908953
5400480,12048.225193285209
5400510,12270.365168539325
5400540,11689.034070094029
5400570,12291.963935711487
5400600,11967.946281969469
5400630,12413.727067294803
5400660,12385.437853883788
5400690,11726.066684825277
5400720,12143.051400598313
5400750,14462.16513606162
5400780,11920.518338323353
5400810,16031.226398652181
5400840,11632.509766656109
5400870,12199.957938028696
5400900,13588.469184890657
5400930,12743.143746155794
5400960,11395.756309275037
5400990,11555.779569892473
5401020,11947.946104158256
5401050,12805.662446786757
5401080,14762.632780700884
5401110,16830.815464587395
5401140,13773.963441818993
5401170,12105.10764035458
5401200,11977.03462868349
5401230,11765.397839893209
5401260,11359.541476407914
5401290,12023.278624207154
5401320,10605.429266883948
5401350,11311.885612153708
5401380,10930.333278336908
5401410,12391.74566695394
5401440,13686.78915135608
5401470,11205.820879924757
5401500,11687.174914548967
5401530,11869.290375203915
5401560,14085.063217766185
5401590,11954.133858267716
5401620,11278.878261789281
5401650,12476.023843424959
5500013,14094.080338266385
5500016,17768.14905958868
5500017,17795.004128819157
5500030,14944.409743910057
5500035,NA
5500036,NA
5500039,NA
5500041,NA
5500042,NA
5500043,NA
5500045,NA
5500047,NA
5500052,17688.641779189835
5500056,14650.879081449588
5500058,16260.105159382189
5500059,NA
5500060,15179.907773386034
5500061,NA
5500065,NA
5500066,NA
5500067,NA
5500069,NA
5500070,NA
5500071,NA
5500073,NA
5500074,NA
5500075,NA
5500076,NA
5500077,NA
5500078,NA
5500079,NA
5500113,NA
5500114,NA
5500120,17890.6439854192
5500150,14572.738075029707
5500180,16728.333333333332
5500210,16273.262032085562
5500240,15283.456538363498
5500270,15253.343767785998
5500300,14486.62150140286
5500330,12860.22180372463
5500360,13829.142575411232
5500390,12804.590940015874
5500420,15365.77406660908
5500450,17462.504359958144
5500510,15489.23870967742
5500540,12292.935528120714
5500570,15641.275886693644
5500600,13368.467558697299
5500630,17562.05250596659
5500720,14067.56115741682
5500750,18253.453714782987
5500780,14863.526345187116
5500810,13735.687436750037
5500840,14127.246236036912
5500870,16206.566916043224
5500900,26510.88493073226
5500960,14655.486771997907
5500990,15713.830916165547
5501020,13659.502609763585
5501050,16044.276577849016
5501080,13405.454962181984
5501110,16596.812001875292
5501140,14301.5574650913
5501170,17793.282548476454
5501230,15227.955769776014
5501260,14836.825514555905
5501310,17868.457490999725
5501350,16216.455101081336
5501470,15228.754676643506
5501500,13706.436218238101
5501530,29523.613963039013
5501560,19336.363636363636
5501590,15289.27680798005
5501650,13074.8031496063
5501680,13362.698504694563
5501710,12802.202916537388
5501740,13084.714167357084
5501770,16194.658216387506
5501800,17347.120734732183
5501830,15814.517975727043
5501890,14008.294157152452
5501920,18786.038592508514
5502040,15642.404260715191
5502070,15001.063829787234
5502100,15578.397212543554
5502130,15350.616503319634
5502160,14552.708349759521
5502340,16604.792696842906
5502400,19359.40803382664
5502430,12685.164669150972
5502460,12595.263292340254
5502520,13246.195499953319
5502550,13047.658697986282
5502580,14090.254706533777
5502610,16109.76262716402
5502640,13181.360201511336
5502670,14802.773017603988
5502700,12777.59336099585
5502730,15074.588537410995
5502760,12947.721383935375
5502790,13599.738219895287
5502820,14082.493534290556
5502880,15755.804852595878
5502910,15000.242453630743
5502970,13042.477350363879
5503030,15687.198268686532
5503060,16110.294753219812
5503090,14629.46770138813
5503150,14346.343525433282
5503180,14196.962915601023
5503210,12491.49826162538
5503240,17354.59971187487
5503270,15179.59468902865
5503510,14832.366077398305
5503640,15164.732122536301
5503660,12994.196169471852
5503690,16533.247972684592
5503750,19161.556603773584
5503810,16372.722252898951
5503840,16416.70480549199
5503860,17307.51837196156
5504020,14747.557537210674
5504050,14212.551055310758
5504080,16000
5504110,13697.720574968425
5504170,22600.251414204904
5504200,14937.834941050374
5504230,12888.5675727781
5504260,15828.332170272157
5504290,13751.93505108535
5504320,15620.409233997902
5504350,17085.34946236559
5504380,17170.65515888584
5504410,12092.365692742696
5504440,13722.53155159614
5504500,13676.754328003171
5504530,14377.433628318584
5504590,14497.880158281516
5504620,27276.512537382103
5504650,22389.287544848794
5504680,13317.78715706964
5504720,16778.36304700162
5504740,13347.551463034131
5504770,19466.772151898735
5504800,16057.680482105523
5504830,15423.117843753167
5504860,16205.479452054795
5504890,11790.075720960207
5504920,12329.06538856556
5504960,15645.353929452982
5504980,15647.34068040249
5505100,15921.45702902675
5505130,15700.747663551401
5505160,15027.961633385685
5505220,20793.897524467473
5505250,16123.81300219138
5505280,16293.659621802002
5505370,17349.35064935065
5505460,16882.983329725048
5505490,24751.93260654113
5505520,14757.13847098557
5505580,18826.565143824027
5505610,15328.523007395233
5505640,19716.171617161715
5505670,10674.797369628384
5505730,16026.896942242356
5505820,14290.09566836398
5505880,21863.2183908046
5505910,14542.851153039832
5505940,14915.552707074406
5505970,18050.828098229584
5506000,13347.828085497587
5506030,12708.386943054562
5506060,15905.379371665678
5506090,14772.060237103493
5506120,15892.16358236235
5506140,14888.55843247026
5506180,14797.14825119237
5506270,13946.139126519585
5506300,16064.684612294093
5506420,16076.31874298541
5506450,18308.921110838044
5506480,15252.39161408508
5506540,14621.453488372093
5506570,15438.611713665943
5506600,12685.181187355436
5506630,12051.922164214522
5506660,14540.627315386515
5506690,14062.45348673492
5506750,14487.61361611121
5506780,15153.273017562533
5506810,15588.183161004432
5506840,13846.56900539707
5506870,14719.807467911318
5506960,15149.312377210215
5507020,13805.432485490845
5507050,16690.405882693532
5507170,19080.779000846742
5507230,16129.989015012816
5507260,15214.669051878354
5507290,14488.304669687843
5507320,14208.637821225462
5507380,14208.2921439786
5507410,14556.61953011914
5507440,13860.077332044466
5507470,11831.727460426704
5507500,13513.381201044387
5507530,16750.137848269598
5507560,18367.191011235955
5507590,17193.426520589346
5507620,14142.864687863103
5507650,16463.4840098401
5507680,18484.152652005174
5507710,15970.558533364407
5507770,14119.3362363187
5507830,17686.602870813396
5507860,14817.881705639615
5508040,21819.80198019802
5508070,20624.44641275465
5508130,13255.186721991702
5508160,13481.27286027798
5508190,15092.247575186659
5508220,15511.764705882353
5508250,15065.007200164575
5508280,15859.364435429345
5508340,12922.579894056697
5508520,16546.71505952406
5508550,13910.001517680983
5508610,12864.18042081391
5508640,15615.487107140058
5508670,14185.692014550494
5508700,13877.08420175073
5508730,13964.444444444445
5508760,13980.24861878453
5508790,15146.641615782057
5508820,13290.704688785303
5508850,14842.569269521411
5508880,13334.171556300642
5508910,11966.734056239662
5508940,12510.065141793604
5508970,15577.279752704791
5509000,17387.65243902439
5509030,15548.891190447179
5509060,15552.726988184355
5509070,25426.468620366653
5509090,14435.378021830844
5509130,14648.674844767529
5509150,23162.225705329154
5509210,12992.347380449462
5509240,12801.960784313726
5509300,13967.780788919
5509360,12200.32821474622
5509390,14393.827160493827
5509510,14778.109317781093
5509570,12903.18219291014
5509600,17039.160628952373
5509630,22818.20809248555
5509660,15340.956966596448
5509690,17890.164258856126
5509720,16883.657351154314
5509750,14340.38028521391
5509780,13525.380428745973
5509810,14752.581592125713
5509840,13961.143572621035
5509870,15000.789639924194
5509900,16493.389423076922
5509960,13468.622354251764
5509990,13086.408931537184
5510060,13387.148083346588
5510140,16659.139607713863
5510170,14013.814827314658
5510230,16016.962102689487
5510320,12799.27038999392
5510350,13665.105386416863
5510380,15852.195423623994
5510440,15139.980191482337
5510470,14665.821929379963
5510500,15069.554753309267
5510530,14071.284533172011
5510560,14382.08597362562
5510590,13206.939395333855
5510620,15787.774534334167
5510680,14468.581246931763
5510710,54306.666666666664
5510740,14684.82626156801
5510770,15720.66772655008
5510800,17209.273182957393
5510830,13465.238303454307
5510860,15185.185185185184
5510890,14217.55385050101
5510920,15095.63724500101
5510950,13816.019565881994
5510980,13134.349151066608
5511010,13544.703011762993
5511070,13529.819542253521
5511100,15581.70106865759
5511130,17827.24168458328
5511160,13218.334672683439
5511190,13471.517832457837
5511220,15032.898672089963
5511310,15033.714880332987
5511350,17239.982289129952
5511370,15225.316789862725
5511400,13093.137254901962
5511550,17850.463167181297
5511580,19763.157894736843
5511610,12201.59412502239
5511640,13566.472315262788
5511710,25278.27502034174
5511730,14496.376316149323
5511790,15021.520803443329
5511820,14368.866047745358
5511850,14613.884961678696
5511880,14778.321415129845
5511940,13166.811973263586
5511970,16633.866666666665
5512000,15356.784336499772
5512030,25249.465431218818
5512060,12932.23204994797
5512090,17962.201591511937
5512120,12639.731966890027
5512150,16205.212993581015
5512180,15340.823970037452
5512210,14897.45508982036
5512240,16876.634883132225
5512300,15460.302749459375
5512330,13417.558503502758
5512360,15313.256925177258
5512390,12742.816545626776
5512420,17374.56835263051
5512450,15531.131359149582
5512480,15433.541017653168
5512510,15975.815523059617
5512540,15277.727272727272
5512660,13131.251309997904
5512690,17083.823529411766
5512720,15524.962043404483
5512780,14421.846435100548
5512810,15043.020529262574
5512880,13863.430127041742
5512900,14334.965986394558
5512960,15424.428964846915
5512990,15434.628975265017
5513020,15416.959101639763
5513050,13201.098630233459
5513100,13192.701664532651
5513140,12623.262618873445
5513170,13756.481570589933
5513230,14482.193942981157
5513260,14646.05239707717
5513290,16544.537495241722
5513350,15265.495525356315
5513410,14674.007569047428
5513470,16532.30071779373
5513500,17227.614896988907
5513530,12984.001833600734
5513560,17821.98554583492
5513620,15674.265496237907
5513650,14208.084221471276
5513680,14860.35637558448
5513710,14268.475366178429
5513770,13601.280558789289
5513800,16075.092170895685
5513830,14313.766388557808
5513860,14529.668049792532
5513890,17769.497000461466
5513950,12919.013956860612
5513980,16330.40152963671
5514010,13984.232191446312
5514040,13843.793208107105
5514130,14342.994223049056
5514160,13417.069308538714
5514190,14073.460410557185
5514220,19182.944606413996
5514250,14979.451473210494
5514340,13264.1425389755
5514430,13930.564639197733
5514490,13143.828459802839
5514520,17398.80629408573
5514550,13718.17748416536
5514580,14855.585497305243
5514610,14516.117148646159
5514640,16566.148765293103
5514670,15508.555354070768
5514700,15849.768875192603
5514820,14413.2539091586
5514850,18901.870098532072
5514880,18605.240549828177
5514910,12993.010064043916
5514940,13365.152766308836
5514970,16680.126961735143
5515060,15858.800773694391
5515090,19078.36029001673
5515120,13565.985539138635
5515150,13676.40579710145
5515180,13901.726800505405
5515210,14045.109520711343
5515330,14584.131238247563
5515360,13790.885491779636
5515390,16433.070866141734
5515450,14344.583333333334
5515480,20546.87830687831
5515540,15387.787787787787
5515570,22028.616852146264
5515600,17346.82679366394
5515660,13380.4709043343
5515700,16489.017341040464
5515720,14139.255543822597
5515750,14359.262902105995
5515780,13013.754533213274
5515810,15049.278403130227
5515840,13108.594172276547
5515870,14932.565601008364
5515900,14916.714374934943
5515930,15322.587866577122
5515960,14376.898047722343
5515990,13082.009265881035
5516020,16019.125683060109
5516230,14754.773082942096
5516260,14047.536817015482
5516290,13250.482874066443
5516320,12998.226308549916
5516350,14141.520613734174
5516410,14423.58592294873
5516440,14450.461172270157
5516470,17267.05160591844
5516500,15755.555555555555
5516560,16541.437843235148
5516590,20190.81272084806
5516620,13503.54844640559
5516650,16356.156418084023
5516680,14592.503630879231
5516710,14881.398252184768
5516740,18816.944295181802
5516770,18177.51420312967
5516830,13818.796289638312
5516860,19627.45869394178
5517040,13465.904007157922
5517070,14147.386549913888
5517100,12793.975353719763
5517130,18498.10606060606
5517160,14432.245922208282
5517190,11685.005393743259
5517220,12768.415865976842
5600009,NA
5600010,NA
5600014,NA
5600015,NA
5600730,24245.29228753889
5600960,47400.850288490736
5601030,28708.05023677167
5601090,32876.62066081138
5601260,31647.3631840796
5601420,25173.31118493909
5601460,24255.994231115918
5601470,23450.061921760036
5601700,36253.58757617456
5601980,21758.247522292466
5602070,21645.68737120989
5602140,23255.652173913044
5602150,23739.648326715826
5602370,29164.494382022473
5602670,66677.70814682184
5602760,21020.844257996854
5602820,62578.55717137154
5602830,35119.02113459399
5602870,25084.108044799064
5602990,26005.087782156934
5603170,26375.435974090684
5603180,34083.040935672514
5603310,24849.58486194246
5603770,24468.27972853349
5604030,34958.66233163029
5604060,21538.3506879881
5604120,33303.308270676695
5604230,18603.846750426554
5604260,26592.03187250996
5604380,47532.09109730849
5604450,42808.9430894309
5604500,28605.856675154602
5604510,23269.398439172488
5604830,25442.949833834467
5604860,31640.89472404571
5605090,24407.93269230769
5605160,23478.27025471291
5605220,22571.9794344473
5605302,21761.210555453035
5605680,54370.37037037037
5605690,35764.026151740916
5605695,21158.652939623636
5605700,51928.46094354215
5605762,22122.883542047748
5605820,40816.62591687041
5605830,25522.04628501827
5606090,34953.02375809935
5606240,23862.18127675414
5680180,NA
5680250,NA
5680251,NA
5680252,NA
5680254,NA
5680255,NA
6600002,NA
7200030,NA
7800002,NA
7800030,NA
0400026,13623.1817132302
0400419,10002.544529262086
0405530,7823.039726936569
0406850,10600.834797891037
0406960,14128.900949796473
0408550,8116.686219655266
0600009,16155.545536519387
0601323,NA
0603840,13543.85030621384
0609270,28871.545929798358
0614700,10254.862739688233
0621660,22967.391304347828
0640410,NA
0642560,11430.323620868363
0691058,708952.380952381
0899160,93602.18671152228
0900216,30956.656346749227
1000048,NA
1202011,NA
1712270,NA
1800015,9073.504273504273
1800078,377028.5714285714
1800125,12126.535626535626
1800143,10534.78712357217
1800162,31191.176470588234
1800171,35684.21052631579
1800178,29281.04575163399
1800450,14055.772073646016
2000352,NA
2004470,14083.333333333334
2007860,14432.247403210577
2200042,NA
2200191,NA
2200193,NA
2200204,NA
2200205,NA
2200244,NA
2200264,NA
2200269,NA
2300008,12702.143385070214
2300050,NA
2308700,13116.409537166901
2312100,NA
2314410,41032.25806451613
2314771,16721.96261682243
2600128,NA
2600134,NA
2600144,NA
2600235,NA
2600272,NA
2600975,NA
2601001,NA
2601002,NA
2601004,NA
2601007,NA
2601025,NA
2601109,NA
2603060,11861.508132084771
2680300,76454.09181636726
2700112,NA
2700151,13116.497557309282
2700381,NA
2700405,NA
2700411,NA
2700421,NA
2700435,NA
2800003,NA
2900607,NA
2923780,245250
3000007,24035.714285714286
3003000,23424.242424242424
3020820,NA
3100180,NA
3173170,NA
3400080,23280.13126491647
3400757,NA
3400758,NA
3400760,NA
3400768,NA
3400774,23217.917675544795
3404410,22579.55948950185
3406240,20078.90990441326
3500113,12049.42037827944
3500115,12199.710564399422
3500133,NA
3500143,14631.929046563193
3500145,NA
3500147,NA
3500149,19250
3500157,NA
3600138,NA
3601050,NA
3601068,NA
3601081,NA
3601119,NA
3700032,NA
3900135,NA
3900145,NA
3900146,11758.720930232557
3900153,NA
3900217,NA
3900226,NA
3900228,13194.805194805194
3900259,13497.512437810945
3900262,NA
3900297,NA
3900360,NA
3900385,13323.133414932681
3900490,13095.327102803738
3900499,NA
3900514,11738.66090712743
3900585,NA
3900586,11224.344569288389
3900639,11444.444444444445
3900647,8674.838709677419
3901329,14138.747884940778
3901348,11033.898305084746
3901356,14874.791318864774
3901359,NA
3901382,17556.750298685783
3901393,NA
3901429,NA
3901442,NA
3901467,NA
3901483,NA
3901495,NA
3901523,NA
3901537,NA
3901551,32857.142857142855
3901561,NA
3901565,NA
3901572,NA
3901575,11408.450704225352
4000767,NA
4000770,NA
4000771,NA
4000788,NA
4000790,NA
4009480,NA
4010680,NA
4022920,NA
4200078,NA
4200881,NA
4400009,NA
4629340,NA
4800096,NA
4800119,NA
4800185,NA
4800193,7911.550704865848
4800200,8429.8607529654455
4801424,NA
4801437,5782.763532763533
4832370,11559.348173219963
5000006,NA
5000008,NA
5000025,NA
5001710,NA
5002370,NA
5002400,NA
5002550,NA
5002670,NA
5003030,NA
5003090,NA
5003330,NA
5003720,NA
5003810,NA
5003840,NA
5003960,NA
5004020,NA
5004050,NA
5004580,NA
5004680,NA
5004800,NA
5005010,NA
5005060,23702.954898911354
5005490,NA
5005520,NA
5005730,NA
5006720,NA
5006870,NA
5007140,NA
5007320,NA
5007410,NA
5007560,NA
5007600,NA
5008250,NA
5008280,NA
5008400,NA
5008550,NA
5008670,NA
5008940,NA
5009060,NA
5009210,NA
0400028,17300.248138957817
0400043,18202.10280373832
0400099,25073.929961089496
0400129,15501.679731243
0400138,NA
0400141,21309.895833333332
0400152,NA
0400162,NA
0400216,NA
0400241,25975.747776879547
0400278,49008.69565217391
0400281,18842.76076803321
0400412,NA
0400427,26096.830221450284
0400431,NA
0400434,NA
0400616,17377.92642140468
0402110,15502.42718446602
0500077,NA
0500391,NA
0500392,NA
0500393,NA
0500395,NA
0500396,NA
0500399,NA
0500400,NA
0503510,NA
0504830,NA
0505070,NA
0507410,NA
0508010,NA
0510620,NA
0512870,NA
0513260,NA
0513440,NA
0513950,NA
0514160,NA
0600050,NA
0600053,NA
0600056,NA
0600057,NA
0600066,NA
0600072,NA
0600115,NA
0600151,NA
0601324,NA
0601333,NA
0602550,11568.047337278107
0604590,15632.558139534884
0605130,NA
0605160,NA
0605670,NA
0608430,NA
0608730,13003.134796238244
0610080,35906.25
0611010,NA
0613200,18956.717163309473
0613230,16951.184698829573
0614160,13804.98374864572
0614580,9251.695736434109
0616410,NA
0616440,NA
0620160,31953.488372093023
0620820,20480.028787333573
0622620,10860.643185298622
0623460,10976.284584980238
0623670,16164.893617021276
0625020,11000
0625440,NA
0630960,9506.949040370615
0631140,36773.333333333336
0631950,11922.69635126778
0633330,10601.346297681377
0635360,NA
0635370,NA
0635730,12864.745011086474
0635760,12716.155617500908
0640470,NA
0640500,NA
0641640,NA
0642990,12489.761699100656
0643020,11779.967689822293
0643050,12916.24136895827
0691120,1446142.857142857
0899220,1078135.1351351351
0900003,NA
0900004,NA
0900029,NA
0900213,NA
1000023,14376.373626373626
1000025,10354.472140762464
1100001,NA
1100003,NA
1100006,NA
1100007,NA
1100010,NA
1100016,166023.7288135593
1100017,NA
1100018,NA
1100021,NA
1100028,NA
1100037,NA
1100040,NA
1100046,NA
1100047,NA
1100050,NA
1100060,NA
1100061,NA
1100066,NA
1100070,NA
1100071,NA
1100074,NA
1200003,NA
1200004,NA
1300024,NA
1300216,NA
1600013,NA
1700187,NA
1703090,NA
1703330,NA
1704590,NA
1704830,NA
1706630,NA
1709720,NA
1710760,NA
1712390,NA
1713020,NA
1716740,NA
1719740,NA
1720010,NA
1720350,NA
1722380,NA
1723670,NA
1725950,NA
1725980,NA
1727810,NA
1727910,NA
1729580,NA
1729610,NA
1733900,NA
1740380,NA
1741370,NA
1741730,NA
1741910,NA
1743170,NA
1743200,NA
1800005,NA
1800012,NA
1800017,NA
1800019,NA
1800022,NA
1800031,NA
1800047,3674.0947075208915
1800049,NA
1800053,8691.039856158226
1800055,9633.694958519463
1800062,NA
1800063,12611.56278229449
1800066,7243.503884275382
1800068,NA
1800069,9642.685851318945
1800073,7055.635491606715
