"leaid","ave_students_susp_in_sch","ave_students_susp_out_sch_single","ave_students_susp_out_sch_multiple","ave_students_arrested","ave_expulsions_no_ed_serv_white","ave_expulsions_no_ed_serv_black","ave_expulsions_no_ed_serv_hispanic","ave_expulsions_with_ed_serv_white","ave_expulsions_with_ed_serv_black","ave_expulsions_with_ed_serv_hispanic","ave_expulsions_zero_tolerance_white","ave_expulsions_zero_tolerance_black","ave_expulsions_zero_tolerance_hispanic","ave_percentage_students_susp_in_sch_white","ave_percentage_students_susp_in_sch_black","ave_percentage_students_susp_in_sch_hispanic"
5308280,0.666666666666667,0.416666666666667,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0.07204861125,0,0
5308310,0.0833333333333333,0.416666666666667,0.25,0.0833333333333333,0,0,0,0.25,0,0,0,0,0,0.00337837875,0,0
5308340,2.81060606060606,3.86363636363636,1.68181818181818,0,0.363636363636364,0,0.136363636363636,0.227272727272727,0,0,0.227272727272727,0,0.136363636363636,0.00206757008181818,0.00582644113636364,0.00336340697727273
5308370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
5308400,0.416666666666667,0.25,0.166666666666667,0,0,0,0,0.25,0,0,0,0,0,0.0519480425,NA,0
5308430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
5308460,1.97530864197531,3.09876543209877,1.40740740740741,0,3.18518518518519,0.962962962962963,0.62962962962963,0.703703703703704,0.296296296296296,0.148148148148148,0,0,0,0.00195319366666667,0.00680435544444444,0.00285048544444444
5308490,0.333333333333333,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0250626575,NA,NA
5308520,3.44444444444444,1.96296296296296,1.09259259259259,0.0925925925925926,0.222222222222222,0,0.111111111111111,0.111111111111111,0,0.166666666666667,0.111111111111111,0,0.111111111111111,0.0116435516666667,0.00925926111111111,0.0120831983333333
5309240,1.71794871794872,0.692307692307692,0.564102564102564,0.487179487179487,0,0,0,1.61538461538462,0,0.153846153846154,0,0,0,0.00567895461538462,0.00549450538461538,0.00527801
5308550,3.125,3.65277777777778,3.51388888888889,0.222222222222222,0.458333333333333,0.125,0,0.25,0,0,0.833333333333333,0.0833333333333333,0.0833333333333333,0.00528933241666667,0.02170138875,0.00477404983333333
5308580,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5308610,6.78846153846154,4.62820512820513,2.72435897435897,0,0.307692307692308,0,0.0384615384615385,0.0961538461538462,0.0192307692307692,0,0,0,0,0.00273842200961538,0.0056243375,0.00358756207692308
5308670,16.2020202020202,10.0707070707071,7.36363636363636,0.383838383838384,0,0,4.84848484848485,0.575757575757576,0,5.06060606060606,0.303030303030303,0,2.87878787878788,0.00788221263636364,0.0303030272727273,0.00789084514545454
5308700,3.15112994350282,4.44305555555556,3.34861111111111,0,0.125,0.170833333333333,0.05,0.076271186440678,0.139830508474576,0.0423728813559322,0.05,0.108333333333333,0.025,0.000351990854830508,0.000801350858474576,0.000363896172881356
5308730,0.5,0.875,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,NA,NA,0.05833333375
5308760,6.77142857142857,4.86666666666667,1.5047619047619,0,0.685714285714286,0,0.171428571428571,0.685714285714286,0,0.114285714285714,0.742857142857143,0,0.171428571428571,0.00287944430857143,0.00849295565714286,0.00448291422857143
5308790,1.375,1.45833333333333,0.416666666666667,0,0.25,0,0,0,0,0,0,0,0,0.02213986625,Inf,0.05568181875
5308820,8.20833333333333,3.875,2.625,0,0.5,0.125,0,0.5,0,0,0,0,0,0.0205342559375,0.125,0.03470775125
5308850,2.75,2,1.25,0,3,0,0,1,0,0,0.5,0,0,0.0540340175,0,0
5308910,3.14583333333333,1.58333333333333,0.416666666666667,0.208333333333333,0.125,0,0,0,0,0,0,0,0,0.0145726348125,0.0416666666666667,0.01901455
5308940,9.22222222222222,4.47222222222222,2.08333333333333,0,1.08333333333333,0,0.0833333333333333,0.166666666666667,0,0,0,0,0,0.0301413330833333,Inf,0.0256657835833333
5308970,2.61458333333333,3.64583333333333,1.3125,0,0,0,0.40625,0,0,0.40625,0,0,0.0625,0.001086418,0,0.002620844228125
5309000,0,0.666666666666667,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
5309030,3.04166666666667,3.20833333333333,1.04166666666667,0,0.375,0,0,0.25,0,0,0,0,0,0.015207584375,0.0416666625,0.0174485125
5309060,0.583333333333333,0.625,0,0,0,0,0,0,0,0,0,0,0,0.01114351,NA,0
5309100,6.23333333333333,5.46540880503145,2.89308176100629,0.08,0.226415094339623,0,0.169811320754717,0.12,0,0.04,0,0,0,0.003805973928,0.0107976198,0.00348544082
5309150,9.5,5.33333333333333,2.75,0,0,0,0.5,0,0,0,0,0,0,0.0653426625,0,0.030820945
5309180,3.08333333333333,4.88541666666667,2.16666666666667,0.09375,0.28125,0.3125,0.0625,0.1875,0.0625,0.0625,0.1875,0.0625,0,0.00177988569375,0.0058287600625,0.0027701134375
5309270,7.55765199161426,5.88469601677149,3.26834381551363,0,0.628930817610063,0.20125786163522,0.459119496855346,1.37106918238994,0.364779874213836,1.0314465408805,0.459119496855346,0.138364779874214,0.39622641509434,0.000992029579496855,0.00344944119496855,0.00154451517358491
5309300,2.9375,1.375,0.541666666666667,0.0833333333333333,0,0,0,0.0625,0,0,0,0,0,0.0064802997875,0,0.011504489375
5309330,1.29166666666667,1.45833333333333,0.458333333333333,0,0,0,0,0.25,0,0,0,0,0,0.010818739875,0,0
5309360,2.78205128205128,3.46153846153846,1.44871794871795,0,0.0384615384615385,0,1.92307692307692,0.0384615384615385,0,0.769230769230769,0,0,0,0.003289495,NA,0.00373436092307692
5309390,1.44444444444444,0.555555555555556,0.111111111111111,0.0555555555555556,0.166666666666667,0,0,0.333333333333333,0,0,0.166666666666667,0,0,0.0164457871666667,NA,0.0177469133333333
5309450,6.30666666666667,5.20666666666667,2.75333333333333,0,3.7,0.08,2.9,0.58,0,0.36,0.36,0,0.24,0.003447801492,0.009064327,0.004178771096
5309480,1.98611111111111,7.15277777777778,3.18055555555556,0,0,0,0.541666666666667,0,0,0.208333333333333,0,0,0.5,0.00410343666666667,0,0.00240955930833333
5309510,6.94444444444444,2.16666666666667,1.27777777777778,0,0.833333333333333,0,4.75,0.666666666666667,0,2.91666666666667,0,0,0.333333333333333,0.0198101158333333,0,0.0245500073333333
5309540,4.40229885057471,4.55172413793103,2.01149425287356,0.0229885057471264,0.96551724137931,0,0.172413793103448,0.896551724137931,0,0.172413793103448,0.620689655172414,0,0.0689655172413793,0.00461018411724138,0.00954433482758621,0.00688568351724138
5309570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309600,2.08333333333333,1.16666666666667,0.791666666666667,0,0,0,0,0.25,0,0,0,0,0,0.0244596075,NA,0.0502232125
5309630,0.681159420289855,0.144927536231884,0.0579710144927536,0,0,0,0,0,0,0,0,0,0,0.0489130434782609,0,0.0621356856521739
5309660,2.64179104477612,3.56190476190476,1.77619047619048,0.507462686567164,1.02857142857143,0.0285714285714286,1.81428571428571,0.716417910447761,0.0149253731343284,0.940298507462687,1.6,0.0428571428571429,2.22857142857143,0.000796251717910448,0.00402748179104478,0.00151135705223881
5309690,5.02380952380952,3.50793650793651,1.3968253968254,0.19047619047619,0.119047619047619,0,0,0.547619047619048,0,0.0952380952380952,0,0,0,0.0051931147952381,0.00806446619047619,0.00668077476190476
5309720,4.87407407407407,3.75555555555556,2.2,0,1.11111111111111,0.0444444444444444,0.6,1.04444444444444,0.0222222222222222,0.777777777777778,1.35555555555556,0.0444444444444444,0.6,0.00291264038888889,0.00466570488888889,0.0038509318
5309750,3.04166666666667,2.29166666666667,1.83333333333333,0,0.25,0,0,0,0,0,1.25,0.125,0,0.02317666,0.0625,0.02678570875
5309780,11.8333333333333,4.24358974358974,2.3974358974359,0,1.07692307692308,0,0.307692307692308,0.0769230769230769,0,0,0.615384615384615,0,0.0769230769230769,0.0115934407115385,0.0274983569230769,0.0125791061538462
5309810,3.84210526315789,1.73684210526316,1.17543859649123,0,0,0,0.210526315789474,0,0,0.210526315789474,0,0,0.210526315789474,0.00832281042105263,0,0.0135095363157895
5309840,1.05555555555556,0.722222222222222,0.666666666666667,0,1,0,0.166666666666667,0,0,0,1.16666666666667,0,0.166666666666667,0.0138888883333333,0,0.0370370333333333
5309870,1.83333333333333,0.916666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.0219708775,NA,0
5309900,1.25,2,0.791666666666667,0,2.25,0,0.25,2.25,0,0.25,2,0,0.5,0.02752130625,0,0.01770833375
5309930,3.75555555555556,1.82222222222222,1.75555555555556,0.0444444444444444,0.133333333333333,0,0,0.333333333333333,0,0,0,0,0,0.0211772338666667,0,0.0157040886666667
5309990,0.166666666666667,0.416666666666667,0.166666666666667,0,0,0,0,0.5,0,0,0,0,0,0.00308642,0,0
5310020,2.66666666666667,0.5,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.15139745,NA,0.041666675
5310050,10.0595238095238,2.21428571428571,0.94047619047619,0,0.642857142857143,0,0.214285714285714,0.285714285714286,0,0.214285714285714,0.428571428571429,0,0.214285714285714,0.0158116741071429,0.0892857142857143,0.0131069776071429
5310110,8.97916666666667,11.0208333333333,6.74305555555556,0.09375,0.947916666666667,0.0833333333333333,2.65625,0.104166666666667,0,0.197916666666667,0.145833333333333,0.0208333333333333,0.34375,0.00239977090416667,0.006728365125,0.00192598562020833
5310140,9.85,7.325,3.35,0.0666666666666667,0.1,0,0.05,0.05,0,0,0,0,0,0.006751629435,0.0161111105,0.00587445095
5310170,3.14583333333333,3.58333333333333,1.95833333333333,0,0,0,0.125,0.0625,0,0.1875,0,0,0,0.0072720653125,0,0.00897967175
5400030,12.7352941176471,5.29411764705882,2.91176470588235,0.0196078431372549,0.176470588235294,0,0,0.764705882352941,0.0588235294117647,0,0.235294117647059,0,0,0.0187732332647059,0.0411096244117647,0.0316876744117647
5400060,18.8743169398907,7.60928961748634,5.39344262295082,0.144808743169399,0.0327868852459016,0,0,0.60655737704918,0.122950819672131,0.0655737704918033,0.163934426229508,0.0163934426229508,0.0163934426229508,0.00332033112827869,0.00657104570901639,0.00345622352704918
5400090,11.0169491525424,5.05084745762712,3.27683615819209,0.0282485875706215,0.0677966101694915,0,0,0.966101694915254,0,0,0.152542372881356,0,0,0.00848590750169492,0.012128549661017,0.0120056491525424
5400120,4.21875,6.20833333333333,2.21875,0,0.90625,0,0,2.1875,0,0.03125,0.78125,0,0.03125,0.0070219498,0.1375,0.005208334375
5400150,11.2416666666667,5.425,2.80833333333333,0.0333333333333333,0,0,0,1.55,0.05,0,0.425,0,0,0.01231279067,0.0212528595,0.005
5400180,13.7605177993528,8.93527508090615,6.41100323624595,0.190938511326861,0,0,0,1.52427184466019,0.320388349514563,0.029126213592233,0.660194174757282,0.116504854368932,0.00970873786407767,0.00374190591747573,0.00711207203883495,0.00517261890291262
5400240,8.75,5.16666666666667,1.875,0.0277777777777778,0,0,0,0.5,0,0,0.333333333333333,0,0,0.0152447537916667,0.0111111111111111,0.0740740738888889
5400270,15,2.63888888888889,3.77777777777778,0.25,0,0,0,1.41666666666667,0,0,0.166666666666667,0,0,0.04656002575,0,0.0555555583333333
5400300,7.11428571428571,6.71904761904762,7.29047619047619,0,0.0571428571428571,0,0,0.771428571428571,0.142857142857143,0,0.5,0.0857142857142857,0,0.00367581939571429,0.00559999431428571,0.00397692985714286
5400330,1.97916666666667,2.70833333333333,2.77083333333333,0.0833333333333333,0,0,0,0.5,0,0,0.3125,0,0,0.008271603125,0,0
5400360,12.6078431372549,4.6078431372549,3.03921568627451,0.254901960784314,0,0,0,1.64705882352941,0,0,1.11764705882353,0,0,0.0243987707058824,0.0359477117647059,0.0153343376470588
5400390,12.4935897435897,5.26282051282051,8.03846153846154,0.0384615384615385,0,0,0,1.67307692307692,0.0769230769230769,0,0.75,0,0,0.00864797856730769,0.0106200451538462,0.00356519269230769
5400420,12.5185185185185,4.64814814814815,2.42592592592593,0.0555555555555556,0.805555555555556,0,0,0.75,0,0.0555555555555556,0.111111111111111,0,0,0.01250551205,0.0147569444444444,0.0101495736111111
5400450,16.8924731182796,9.90322580645161,7.03225806451613,0.301075268817204,0.0645161290322581,0,0,0.580645161290323,0.032258064516129,0,0.451612903225806,0,0,0.0131140006612903,0.0460185887096774,0.00811019741935484
5400480,6.375,3.45833333333333,1.79166666666667,0.0277777777777778,0.0416666666666667,0,0,0.791666666666667,0,0.0833333333333333,0.333333333333333,0,0.0833333333333333,0.00920684791666667,0.0173904516666667,0.01349753875
5400510,7.02430555555556,6.72852233676976,6.31958762886598,0.0590277777777778,0,0,0,0.541666666666667,0.0416666666666667,0,0.0721649484536082,0,0,0.0022409986625,0.00468529092708333,0.00187264302083333
5400511,4.71895424836601,0.650406504065041,0.540650406504065,0,0,0,0,0,0,0,0,0,0,Inf,Inf,Inf
5400540,13.4444444444444,3.49305555555556,2.13194444444444,0.0486111111111111,0,0,0,0.270833333333333,0.0208333333333333,0,0.1875,0.0208333333333333,0,0.00955469951041667,0.0318879597916667,0.0139520204166667
5400570,19.8787878787879,5.79292929292929,4.06060606060606,0.0707070707070707,0.106060606060606,0,0,2.31818181818182,0.136363636363636,0.378787878787879,0.0151515151515152,0.0151515151515152,0,0.0070017611530303,0.0163472926363636,0.00684099484848485
5400600,8.82962962962963,8.2,5.08888888888889,0,0.00740740740740741,0.00740740740740741,0,0.892592592592593,0.392592592592593,0.0222222222222222,0,0,0,0.00099968186837037,0.00195122144185185,0.00149731234814815
5400630,4.34722222222222,6.58333333333333,3.69444444444444,0.0555555555555556,0,0,0,1.375,0,0,0.666666666666667,0,0,0.00567808431666667,0.0166666666666667,0.00595237916666667
5400660,13.1979166666667,7.15625,9.88541666666667,0.0208333333333333,0,0,0,0.40625,0,0,0.1875,0,0,0.012103358365625,0.0145111828125,0.015625
5400690,7.06372549019608,8.37254901960784,3.22058823529412,0.0392156862745098,0,0,0,0.441176470588235,0,0,0.294117647058824,0,0,0.00411801024705882,0.00455960864705882,0.00245098088235294
5400720,2.70886075949367,5.21940928270042,4.43037974683544,0.00843881856540084,0,0,0,0.772151898734177,0,0,0.354430379746835,0,0,0.00106151338987342,0.00356538259493671,0.00108962772151899
5400750,4.45512820512821,4.08333333333333,1.91666666666667,0.0128205128205128,0,0,0,0.557692307692308,0,0,0.134615384615385,0,0,0.00336493683653846,0.00377254326923077,0.00766733269230769
5400780,16.6589147286822,6.82945736434108,5.15503875968992,0.0930232558139535,0,0,0,0.697674418604651,0,0,0.162790697674419,0,0,0.0138246752651163,0.0156976727906977,0.00927251
5400810,3.45238095238095,7.66666666666667,4.36507936507936,0,0,0,0,0.928571428571429,0.380952380952381,0,0.0476190476190476,0,0,0.00321517623095238,0.00663715326190476,0.00264550238095238
5400840,12.766323024055,9.99312714776632,7.68384879725086,0.0206185567010309,0,0,0,0.443298969072165,0.11340206185567,0,0.0927835051546392,0.0412371134020619,0,0.00417237412886598,0.0105110727731959,0.00423501340206186
5400870,7.2962962962963,3.66049382716049,2.51234567901235,0,0,0,0,1.01851851851852,0.037037037037037,0,0.685185185185185,0.111111111111111,0,0.0055070987,0.0174841149074074,0.00559625648148148
5400900,10.8478260869565,8.02173913043478,5.59420289855072,0.0289855072463768,0,0,0,0.195652173913043,0.0434782608695652,0,0,0,0,0.00835537275434783,0.015930345,0.00271739130434783
5400930,7.25821596244131,4.97652582159624,2.65727699530516,0.140845070422535,0.028169014084507,0,0,0.352112676056338,0.0845070422535211,0,0.0845070422535211,0,0,0.00227920497887324,0.00510191357746479,0.00177251594366197
5400960,10.537037037037,5.75925925925926,3.53703703703704,0.259259259259259,0,0,0,1,0,0,0.333333333333333,0,0,0.0200411301666667,0.0183509327777778,0.0185185166666667
5400990,3.55913978494624,5.21505376344086,4.73118279569892,0,0.0645161290322581,0,0,0.516129032258065,0,0,0.387096774193548,0.0645161290322581,0,0.00499646577741935,0.0137096774193548,0.00949820774193548
5401020,2.71186440677966,3.32768361581921,1.3954802259887,0,0,0,0,1.28813559322034,0,0,0.745762711864407,0,0,0.00242684822711864,0.00324858762711864,0.00242130677966102
5401050,10.1858974358974,4.57692307692308,2.87179487179487,0,0,0,0,0,0,0,0,0,0,0.00622991797307692,0.0151096884038462,0.00971048307692308
5401080,3.04166666666667,4.33333333333333,2.04166666666667,0.0416666666666667,0,0,0,1.75,0.375,0,0.375,0,0,0.011006311625,0.01768092125,0.0375
5401110,6.77777777777778,4.51851851851852,1.64814814814815,0,0,0,0,0.722222222222222,0,0,0.222222222222222,0,0,0.020389419,Inf,0.0131172833333333
5401140,10.4,2.38333333333333,5.68333333333333,0.1,0,0,0,0.85,0,0,0,0,0,0.0329113446,Inf,0
5401170,10.2666666666667,4.38518518518519,3.4,0.0148148148148148,0,0,0,0.488888888888889,0.0444444444444444,0,0.288888888888889,0,0,0.00819581224,0.0157904197777778,0.00925926
5401200,8.79545454545454,3.04545454545455,1.25,0,0.181818181818182,0.0227272727272727,0,0.988636363636364,0.0909090909090909,0.0340909090909091,0.681818181818182,0.113636363636364,0.0454545454545455,0.00303435947045455,0.00653090377272727,0.00261869227272727
5401230,13.0825958702065,7.76401179941003,5.82890855457227,0.0678466076696165,0.106194690265487,0,0,0.52212389380531,0.15929203539823,0,0.176991150442478,0.0442477876106195,0,0.00332204460442478,0.00817126288495575,0.00439482563716814
5401260,4.44262295081967,3.21311475409836,2.25136612021858,0.0273224043715847,0,0,0,0.918032786885246,0.0327868852459016,0,0.524590163934426,0.0327868852459016,0,0.00364369057377049,0.0138936731147541,0.00447476
5401290,6.375,3.52777777777778,1.90277777777778,0,0,0,0,0.541666666666667,0,0,0.333333333333333,0,0,0.01443586975,0.015625,0.0520833333333333
5401320,9.60869565217391,8.21739130434783,3.3768115942029,0.0579710144927536,0.130434782608696,0,0,0.0869565217391304,0,0,0.130434782608696,0,0,0.0136270275913043,0.0206521739130435,0.00621117826086957
5401350,13.4833333333333,4.66666666666667,3.28333333333333,0.0333333333333333,0,0,0,1.4,0.1,0,0.6,0.1,0,0.03025450435,0.0415384615,0.03
5401410,9.2962962962963,2.48148148148148,1,0,0,0,0,0.555555555555556,0,0,0.666666666666667,0,0,0.0332839277777778,0.111111111111111,0
5401440,4.625,2.8125,0.770833333333333,0.0416666666666667,0,0,0,4.5625,0,0,1.625,0,0,0.012500435,0,0
5401470,14.287037037037,6.53703703703704,4.35185185185185,0,0,0,0,2.55555555555556,0,0.0555555555555556,0.5,0.0277777777777778,0,0.0125831324388889,0.0347105938888889,0.00702584472222222
5401500,4.56540084388186,4.29535864978903,1.53586497890295,0.00421940928270042,0,0,0,0.30379746835443,0,0.0253164556962025,0,0,0,0.0021517645278481,0.00320802556962025,0.0026622464556962
5401530,7.6,4.6,2.21666666666667,0,0.1,0.1,0,0.35,0,0,0.1,0,0,0.018866096825,0.0479166665,0
5401560,7.6969696969697,4.76767676767677,2.2020202020202,0,0.121212121212121,0,0,0.363636363636364,0,0.0606060606060606,0.121212121212121,0,0,0.0099680674,0.0220959606060606,0.0142135618181818
5401590,5.19444444444444,7.69444444444444,3.02777777777778,0,0,0,0,1.08333333333333,0,0,0.833333333333333,0,0,0.01713510875,0.0370370333333333,0.00694444416666667
5401620,7.96969696969697,6.14848484848485,3.94545454545455,0,0,0,0,0.527272727272727,0.0363636363636364,0.00909090909090909,0.109090909090909,0.0181818181818182,0.00909090909090909,0.00206870124218182,0.00461102755454545,0.00430274090909091
5401621,1,0.148148148148148,0.0740740740740741,0,0,0,0,0.222222222222222,0,0,0.222222222222222,0,0,0.0304002333333333,0.111111111111111,NA
5401650,7.15384615384615,6.87179487179487,4.8974358974359,0.00641025641025641,0,0,0,0.673076923076923,0.0384615384615385,0,0.442307692307692,0.0384615384615385,0,0.00600866755769231,0.0114295923076923,0.03125
5500013,2.33333333333333,2.33333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.008608278,0,0.0459558825
5500016,1.63888888888889,0.25,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0.00900986883333333,0,0.0163690475
5500017,1.75,0.805555555555556,0.138888888888889,0.0555555555555556,0.166666666666667,0,0,0.5,0,0,0,0,0,0.0115262519166667,Inf,0
5500018,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5500021,0.916666666666667,1.91666666666667,1.16666666666667,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5500030,3.25,1.5,0.5,0,0,0,0,0,0,0.125,0,0,0,0.015353556625,0.0166666666666667,0.017989585375
5500035,4.16666666666667,6.03703703703704,5.92592592592593,0,0,0,0,0,0,0,0,0,0,Inf,Inf,Inf
5500036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500037,3.41666666666667,0.458333333333333,0.625,0,0,0,0,0,0,0,0,0,0,Inf,Inf,NA
5500039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500041,0,14.6666666666667,4.66666666666667,0,0,0,0,0,0,0,0,0,0,NA,0,0
5500042,17.5833333333333,48.5833333333333,42.1666666666667,0,0,12.25,1,0,0,0,0,0,0,0,0.05441975275,0.05
5500043,0.333333333333333,0.5,1.75,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5500045,21.25,15.75,13.75,0,0,0,0,0,0,0,0,0,0,0.0761687575,0.1702168575,0.1171856325
5500046,0,20.6666666666667,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5500047,4.91666666666667,7,16.25,0,0,1.25,0,0,0,0,0,0,0,0,0.043860031,0.041666675
5500048,0,14.6666666666667,7.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0
5500050,0,7.16666666666667,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5500052,1.58333333333333,3.16666666666667,0.75,0,0,0,0,0,0,0,0,0,0,0.005849318,0.083333325,0.010869565
5500056,0.541666666666667,1,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0.011007143875,NA,0
5500057,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500058,2.98333333333333,1.36666666666667,0.95,0,0,0,0,0.05,0,0,0.05,0,0,0.01510984745,0,0.0035714285
5500059,5.16666666666667,9,2.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.015198875
5500060,7.63333333333333,4.1,3.86666666666667,0.45,0.1,0,0,0.65,0.05,0.05,0,0,0,0.01640849609,0.0237121215,0.0184294696
5500061,3.81481481481481,2.46296296296296,1.38888888888889,0,0.111111111111111,0,0,0.222222222222222,0,0.111111111111111,0,0,0,0.0139182236666667,0.0361111111111111,0.0407848311111111
5500062,4.55555555555556,14.6666666666667,12.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0530742266666667,0
5500063,0.833333333333333,11.5,23.1666666666667,0,0,0.5,0,0,0.5,0,0,0.5,0,NA,0.00748503,0
5500064,0,2.66666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
5500065,2.33333333333333,26.4166666666667,22.25,0,0,0,0,0,0.25,0,0,0,0,0,0.0194605265,0
5500113,2.5,1.08333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0.007203565,0.0377378,0.0259922275
5500114,8.41666666666667,11.5833333333333,7.41666666666667,0,0,0,0,0,0,0,0,0,0,0.06349205,0.082117855,0
5500120,2.55555555555556,0.638888888888889,0.277777777777778,0.388888888888889,0,0,0,0.333333333333333,0,0.166666666666667,0,0,0,0.023846557,Inf,0.078125
5500150,2.58333333333333,1.04166666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.01677259525,0,0.00260416625
5500180,0.583333333333333,0.0833333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.00815593625,NA,0
5500210,2.97222222222222,1.22222222222222,0.861111111111111,0,0,0,0,0.333333333333333,0,0,0,0,0,0.0165868929166667,0.0555555555555556,0.0187706083333333
5500240,2.61111111111111,0.861111111111111,0.25,0,0,0,0,0.166666666666667,0,0,0,0,0,0.0200942459166667,Inf,0.0235434583333333
5500270,5.73333333333333,2.13333333333333,1.22222222222222,0.488888888888889,0.133333333333333,0,0,0.2,0,0,0.0666666666666667,0,0,0.0126544102666667,0.0449084253333333,0.02975803
5500300,4.5,3.02083333333333,1.875,0.166666666666667,0,0,0,0,0,0,0,0,0,0.01008601656875,0.0193452375,0.014453125
5500330,0.458333333333333,0.125,0,0,0.125,0,0,0.125,0,0,0.25,0,0,0.0016032656875,0,0
5500360,2.45714285714286,1.44761904761905,0.8,0.0380952380952381,0.114285714285714,0,0,0.285714285714286,0.0571428571428571,0.0857142857142857,0,0,0,0.00383224817142857,0.002947846,0.00439714342857143
5508940,6.11666666666667,1.91666666666667,0.583333333333333,0,0.15,0,0,0.15,0,0,0,0,0,0.00906201849,0.0154278075,0.0162679437
5500390,4.01587301587302,2.81981981981982,1.45945945945946,0.149659863945578,0,0,0,0.0272108843537415,0.0272108843537415,0.0408163265306122,0,0,0,0.000808409471428571,0.00310281924489796,0.0013782495170068
5500420,5.22222222222222,1.51851851851852,0.37037037037037,0.0740740740740741,0,0,0,0.333333333333333,0,0,0,0,0,0.0215018278888889,0.0370370333333333,0.0107882037777778
5500450,1.85185185185185,1,0.592592592592593,0.0740740740740741,1.88888888888889,0,0.111111111111111,1.88888888888889,0,0.333333333333333,0,0,0,0.0205098811111111,NA,0.0361111111111111
5500510,3.62962962962963,0.950617283950617,0.802469135802469,0,0.0740740740740741,0,0,0.296296296296296,0,0.037037037037037,0.222222222222222,0,0.037037037037037,0.00734893985185185,0.0275132259259259,0.0152576488888889
5500540,6.05,3.78333333333333,1.6,1.28333333333333,0,0,0,0,0,0.1,0,0,0,0.0058977265,0.02890646925,0.013428953
5500570,0.305555555555556,1.02777777777778,0.277777777777778,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0.00312521883333333,NA,0
5500600,2.70833333333333,2.20833333333333,0.833333333333333,0,0,0,0,0.25,0,0,0,0,0,0.010193299375,0.0625,0.0178571375
5500630,2.60416666666667,1.29166666666667,0.666666666666667,0,2,0.0625,0.25,0,0,0,0,0,0,0.0136733875,0.0694444416666667,0.025027053125
5500720,3.33333333333333,1.22222222222222,0.5,0,0,0,0,0,0,0,0,0,0,0.00692434113333333,0.0208333333333333,0.0195550983333333
5500750,3.86111111111111,3.55555555555556,1.5,0.0833333333333333,0,0,0,0,0,0,0,0,0,0.0136710069166667,0,0.0379464291666667
5500780,1.70833333333333,1.16666666666667,0.208333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0.0108686725,0,0.0125
5500810,6.42222222222222,3.21111111111111,1.96666666666667,0.3,0,0,0,0.2,0,0.133333333333333,0,0,0,0.00808809576,0.019645983,0.00602998183333333
5500840,1.25,0.541666666666667,0.0416666666666667,0,0.5,0,0,0,0,0,0.5,0,0,0.009712322625,0,0
5500870,1.34408602150538,0.795698924731183,0.365591397849462,0.0537634408602151,0,0,0,0,0,0,0,0,0,0.00321286048387097,0.0100357738709677,0.00270166483870968
5500900,0.0416666666666667,0.125,0.1875,0,0.125,0,0,0,0,0,0,0,0,0.0015625,0,0
5500960,8.43243243243243,4.69369369369369,2.81981981981982,0.693693693693694,0.567567567567568,0,0.0810810810810811,0.351351351351351,0.0540540540540541,0.0540540540540541,0.0540540540540541,0,0,0.00803345238108108,0.028665257027027,0.00944004740540541
5500990,1.97916666666667,1.22916666666667,0.708333333333333,0.0416666666666667,0.5625,0.25,0.25,0.125,0,0,0.125,0,0,0.00536090775,0.0685267875,0.022889256875
5501020,1.45833333333333,1,0.166666666666667,0,0,0,0,0.25,0,0,0,0,0,0.013361955,Inf,0.00892857125
